review.id,owner.id,cerated.on,number.of.patches,last.updated.on,project,branch,ubmit.type,status,elapsed.time,noof.approvals,net.approval.score,avg.approval.score ,noof.comments,timestamp.last.comment,timestamp.first.comment,comment.span,noof.reviews.owned.by.owner,noof.approvals.by.owner,noof.comments.by.owner.this.review,noof.comments.by.owner.all.reviews,noof.merged.reviews.of.owner,avg.approval.score.of.owner
15737,1003902,7/12/2010 21:57,1,7/30/2010 17:44,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,427.7667,4,5,1.25,9,7/30/2010 17:44,7/12/2010 23:13,426.5,72,161,0,399,40,0.2059
15738,1003902,7/12/2010 21:57,3,7/30/2010 17:51,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,427.9,5,3,1.5,12,7/30/2010 17:51,7/12/2010 22:04,427.7833,72,161,1,399,40,0.2059
15739,1003902,7/12/2010 21:57,1,7/30/2010 17:53,platform/packages/apps/Stk,refs/heads/master,MERGE_ALWAYS,merged,427.9167,4,6,1.5,6,7/30/2010 17:53,7/12/2010 23:16,426.6,72,161,0,399,40,0.2059
15740,1004192,7/12/2010 22:02,1,7/23/2010 22:25,platform/cts,refs/heads/master,MERGE_ALWAYS,merged,264.3667,3,4,1.3333,5,7/23/2010 22:25,7/12/2010 23:23,263.0167,3,14,0,17,3,0.4444
15741,1004192,7/12/2010 22:02,1,7/23/2010 22:24,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,264.3667,5,5,1,8,7/23/2010 22:24,7/12/2010 23:24,263,3,14,1,17,3,0.4444
15742,1003566,7/12/2010 22:19,1,7/13/2010 20:54,platform/dalvik,refs/heads/froyo,MERGE_ALWAYS,merged,22.5833,3,3,1,6,7/13/2010 20:54,7/13/2010 0:21,20.55,371,653,1,1668,333,1.4248
15743,1000830,7/12/2010 22:44,6,7/15/2010 15:41,kernel/common,refs/heads/android-2.6.35-rc3,FAST_FORWARD_ONLY,merged,64.95,6,2,2,18,7/15/2010 15:41,7/12/2010 22:46,64.9167,222,474,12,810,193,1.367
15746,1001002,7/12/2010 23:39,1,7/22/2010 22:36,kernel/common,refs/heads/android-2.6.35-rc3,FAST_FORWARD_ONLY,merged,238.9333,2,4,2,4,7/22/2010 22:36,7/12/2010 23:40,238.9167,71,193,2,341,62,1.2649
15748,1004144,7/13/2010 0:10,6,7/24/2010 0:35,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,264.4,4,3,1,47,7/24/2010 0:35,7/13/2010 1:18,263.2667,1,0,20,20,1,0
15753,1002975,7/13/2010 6:08,1,7/13/2010 16:26,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,10.3,4,4,1,9,7/13/2010 16:26,7/13/2010 6:23,10.0333,192,632,1,1696,175,0.9834
15754,1002951,7/13/2010 11:08,2,7/15/2010 16:39,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,53.5167,9,3,0.75,11,7/15/2010 16:39,7/13/2010 12:23,52.2667,644,352,1,1414,318,0.0299
15762,1001414,7/13/2010 16:36,3,7/14/2010 1:46,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,9.15,3,2,1,22,7/14/2010 1:46,7/13/2010 17:35,8.1833,861,3165,12,5964,837,1.22
15770,1003566,7/13/2010 19:50,1,7/13/2010 22:12,platform/cts,refs/heads/froyo,MERGE_ALWAYS,merged,2.35,4,4,1,8,7/13/2010 22:12,7/13/2010 20:45,1.4333,371,653,3,1668,333,1.4248
15804,1002751,7/14/2010 22:47,2,7/15/2010 6:55,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,8.1167,2,2,2,6,7/15/2010 6:55,7/15/2010 1:26,5.4833,608,1237,4,3054,469,1.3694
15809,1001534,7/15/2010 0:45,4,11/23/2010 4:34,kernel/common,refs/heads/android-2.6.35-rc3,FAST_FORWARD_ONLY,merged,3147.8167,7,2,2,25,11/23/2010 4:34,7/20/2010 2:03,3026.5,116,202,6,470,84,1.0169
15811,1001414,7/15/2010 3:21,5,7/16/2010 0:10,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,20.8,5,2,1,24,7/16/2010 0:10,7/15/2010 3:34,20.6,861,3165,14,5964,837,1.22
15815,1002915,7/15/2010 4:47,4,7/16/2010 1:24,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,20.6,3,2,0.6667,16,7/16/2010 1:24,7/15/2010 4:53,20.5,57,39,7,156,27,0.0667
15834,1003310,7/15/2010 13:53,7,7/23/2010 20:10,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,198.2833,5,2,2,28,7/23/2010 20:10,7/15/2010 15:16,196.9,42,12,5,49,24,0
15835,1001446,7/15/2010 14:26,1,7/15/2010 19:10,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,4.7167,3,4,1.3333,4,7/15/2010 19:10,7/15/2010 14:34,4.5833,28,49,0,109,19,0.3696
15838,1003360,7/15/2010 15:51,1,7/29/2010 18:00,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,338.1333,4,4,1,5,7/29/2010 18:00,7/15/2010 22:38,331.35,316,1122,1,966,152,0.4189
15854,1000660,7/15/2010 21:05,1,7/16/2010 17:26,platform/build,refs/heads/master,MERGE_ALWAYS,merged,20.3333,8,5,0.625,7,7/16/2010 17:26,7/15/2010 21:15,20.1833,701,4287,2,10892,605,0.5338
15866,1000205,7/15/2010 23:42,1,7/16/2010 21:50,kernel/common,refs/heads/android-2.6.32,FAST_FORWARD_ONLY,merged,22.1167,3,3,1,4,7/16/2010 21:50,7/16/2010 1:51,19.9833,128,409,2,852,113,0.6053
15869,1002657,7/16/2010 0:18,2,7/16/2010 2:39,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,2.35,3,2,1,7,7/16/2010 2:39,7/16/2010 0:26,2.2167,204,251,2,355,117,0.1449
15871,1003092,7/16/2010 1:39,5,7/28/2010 18:05,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,304.4167,4,2,2,17,7/28/2010 18:05,7/21/2010 21:28,164.6167,6,4,4,15,2,0
15872,1001100,7/16/2010 3:29,3,7/19/2010 18:52,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,87.3833,2,2,1,15,7/19/2010 18:52,7/16/2010 3:34,87.3,709,2208,9,4177,667,0.9118
15880,1004123,7/16/2010 10:35,6,8/10/2010 22:22,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,611.7833,8,4,1,25,8/10/2010 22:22,7/16/2010 11:10,611.1833,12,20,6,30,5,0.3571
15883,1002657,7/16/2010 17:55,3,9/10/2010 21:31,platform/build,refs/heads/master,MERGE_ALWAYS,merged,1347.5833,5,2,2,15,9/10/2010 21:31,7/16/2010 19:03,1346.45,204,251,1,355,117,0.1449
15886,1004121,7/16/2010 21:16,3,7/19/2010 23:57,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,74.6667,4,2,1,72,7/19/2010 23:57,7/16/2010 21:17,74.65,21,20,29,183,19,0.2222
15899,1003413,7/16/2010 23:31,2,7/16/2010 23:44,platform/external/kernel-headers,refs/heads/master,MERGE_ALWAYS,merged,0.2,3,2,0.6667,5,7/16/2010 23:44,7/16/2010 23:34,0.1667,57,263,1,349,41,0.254
15904,1004179,7/17/2010 18:20,1,7/19/2010 19:24,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,Abandoned,49.05,2,-1,-0.5,3,7/19/2010 19:24,7/19/2010 17:29,1.9,11,3,1,12,4,0
15905,1004179,7/17/2010 18:38,2,7/19/2010 20:04,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,merged,49.4333,3,2,2,7,7/19/2010 20:04,7/19/2010 17:31,2.55,11,3,1,12,4,0
15914,1004208,7/19/2010 15:21,2,7/28/2010 15:03,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,215.7,6,3,1.5,10,7/28/2010 15:03,7/27/2010 17:07,21.9333,16,25,3,129,14,0.1
15919,1003566,7/19/2010 17:58,1,7/19/2010 18:53,platform/cts,refs/heads/eclair,MERGE_ALWAYS,Abandoned,0.9167,4,-1,-0.25,3,7/19/2010 18:53,7/19/2010 18:07,0.7667,371,653,1,1668,333,1.4248
15931,1002915,7/20/2010 14:35,1,7/20/2010 23:50,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,9.2333,2,2,1,4,7/20/2010 23:50,7/20/2010 16:34,7.25,57,39,1,156,27,0.0667
15932,1002915,7/20/2010 14:37,2,5/4/2012 1:23,platform/packages/apps/PackageInstaller,refs/heads/master,MERGE_ALWAYS,Abandoned,15682.75,0,0,0,11,5/4/2012 1:23,7/20/2010 18:16,15679.1,57,39,3,156,27,0.0667
15937,1003832,7/20/2010 19:48,2,9/13/2010 21:51,platform/cts,refs/heads/master,MERGE_ALWAYS,Abandoned,1322.0333,3,-2,-1,8,9/13/2010 21:51,7/20/2010 22:17,1319.5667,6,7,0,21,1,0.1429
15939,1004254,7/20/2010 21:19,3,7/22/2010 16:27,platform/development,refs/heads/master,MERGE_ALWAYS,merged,43.1333,5,5,1,15,7/22/2010 16:27,7/20/2010 21:29,42.95,59,28,4,110,24,0.1053
15949,1001414,7/21/2010 0:27,6,7/26/2010 17:56,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,137.4833,3,2,2,18,7/26/2010 17:56,7/21/2010 0:51,137.0667,861,3165,11,5964,837,1.22
15952,1004258,7/21/2010 3:41,8,8/20/2010 23:21,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,739.65,3,2,1,46,8/20/2010 23:21,7/21/2010 16:56,726.4,6,0,8,17,2,0
15953,1004258,7/21/2010 3:41,5,8/20/2010 23:38,platform/hardware/libhardware,refs/heads/master,MERGE_ALWAYS,merged,739.9333,2,2,1,25,8/20/2010 23:38,7/21/2010 16:58,726.6667,6,0,4,17,2,0
15960,1004239,7/21/2010 14:24,1,8/24/2010 21:12,platform/external/fsck_msdos,refs/heads/master,MERGE_ALWAYS,merged,822.8,3,2,0.6667,7,8/24/2010 21:12,7/21/2010 18:22,818.8333,11,7,1,20,3,0
15961,1004239,7/21/2010 15:13,2,8/30/2010 16:08,platform/system/vold,refs/heads/master,MERGE_ALWAYS,merged,960.9167,3,2,2,7,8/30/2010 16:08,7/21/2010 18:25,957.7167,11,7,1,20,3,0
15965,1003092,7/21/2010 18:03,3,7/23/2010 19:24,platform/libcore,refs/heads/master,MERGE_ALWAYS,merged,49.3333,3,2,1,16,7/23/2010 19:24,7/21/2010 18:06,49.2833,6,4,2,15,2,0
15969,1004179,7/21/2010 21:22,3,4/5/2011 9:57,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,Abandoned,6180.5667,5,0,0,16,4/5/2011 9:57,7/21/2010 21:33,6180.3833,11,3,4,12,4,0
15975,1001872,7/22/2010 2:34,3,9/9/2010 21:09,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,1194.5667,7,3,1,16,9/9/2010 21:09,7/22/2010 2:41,1194.4667,76,47,2,80,25,0
15984,1001414,7/22/2010 18:00,2,7/26/2010 17:56,platform/cts,refs/heads/master,MERGE_ALWAYS,merged,95.9333,3,2,2,6,7/26/2010 17:56,7/22/2010 18:03,95.8833,861,3165,4,5964,837,1.22
15989,1001100,7/22/2010 18:48,3,7/23/2010 17:50,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,23.0167,2,2,1,13,7/23/2010 17:50,7/22/2010 18:50,23,709,2208,9,4177,667,0.9118
15991,1003360,7/22/2010 20:29,1,7/29/2010 18:05,platform/system/vold,refs/heads/master,MERGE_ALWAYS,merged,165.6,3,3,1,4,7/29/2010 18:05,7/24/2010 1:58,136.1167,316,1122,1,966,152,0.4189
15993,1004254,7/22/2010 20:39,1,7/22/2010 22:55,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,2.2667,6,3,0.5,4,7/22/2010 22:55,7/22/2010 21:01,1.9,59,28,1,110,24,0.1053
15997,1004121,7/22/2010 21:24,4,7/26/2010 22:32,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,97.1167,4,3,1.5,62,7/26/2010 22:32,7/22/2010 21:31,97,21,20,31,183,19,0.2222
16001,1003566,7/22/2010 21:52,1,7/26/2010 18:07,platform/build,refs/heads/froyo,MERGE_ALWAYS,merged,92.2333,6,3,0.5,10,7/26/2010 18:07,7/22/2010 21:55,92.1833,371,653,2,1668,333,1.4248
16005,1004123,7/23/2010 8:38,1,7/23/2010 21:05,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,12.45,4,4,1,7,7/23/2010 21:05,7/23/2010 8:48,12.2667,12,20,0,30,5,0.3571
16007,1003310,7/23/2010 8:51,2,5/4/2012 0:16,platform/system/vold,refs/heads/master,MERGE_ALWAYS,Abandoned,15615.4167,0,0,0,16,5/4/2012 0:16,7/27/2010 18:46,15509.5,42,12,1,49,24,0
16008,1003310,7/23/2010 8:51,2,5/4/2012 1:16,platform/system/vold,refs/heads/master,MERGE_ALWAYS,Abandoned,15616.4167,0,0,0,5,5/4/2012 1:16,7/27/2010 18:34,15510.6833,42,12,1,49,24,0
16009,1003310,7/23/2010 8:51,1,5/4/2012 1:15,platform/system/vold,refs/heads/master,MERGE_ALWAYS,Abandoned,15616.4,0,0,0,6,5/4/2012 1:15,7/27/2010 18:49,15510.4333,42,12,0,49,24,0
16011,1004029,7/23/2010 16:45,3,8/10/2010 18:07,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,433.3667,3,0,0,16,8/10/2010 18:07,7/23/2010 18:44,431.3833,9,5,4,19,2,0
16032,1004179,7/24/2010 21:53,1,7/27/2010 15:23,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,Abandoned,65.4833,2,1,0.5,4,7/27/2010 15:23,7/26/2010 18:52,20.5,11,3,1,12,4,0
16034,1001872,7/26/2010 2:59,1,9/9/2010 21:07,platform/build,refs/heads/master,MERGE_ALWAYS,merged,1098.1333,7,5,0.7143,12,9/9/2010 21:07,7/26/2010 3:02,1098.0667,76,47,0,80,25,0
16035,1001872,7/26/2010 8:58,11,5/5/2012 0:29,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,15567.5,0,0,0,19,5/5/2012 0:29,7/26/2010 9:03,15567.4333,76,47,10,80,25,0
16038,1000660,7/26/2010 20:00,3,1/12/2012 5:07,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,12825.1167,5,0,0,13,1/12/2012 5:07,7/26/2010 20:05,12825.0333,701,4287,8,10892,605,0.5338
16052,1004291,7/27/2010 0:21,14,9/9/2010 21:22,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,1077.0167,9,3,0.75,89,9/9/2010 21:22,7/27/2010 19:29,1057.8833,11,7,21,87,7,0
16053,1004291,7/27/2010 0:21,1,9/9/2010 21:13,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,1076.85,5,3,0.6,11,9/9/2010 21:13,7/28/2010 0:45,1052.45,11,7,0,87,7,0
16056,1004179,7/27/2010 15:21,2,8/16/2010 15:47,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,merged,480.4167,6,4,0.8,10,8/16/2010 15:47,7/27/2010 15:33,480.2167,11,3,1,12,4,0
16068,1000980,7/27/2010 23:19,3,7/28/2010 0:05,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.75,3,3,1,11,7/28/2010 0:05,7/27/2010 23:20,0.75,30,49,5,173,24,1.3404
16075,1004232,7/28/2010 0:18,2,5/5/2012 0:27,platform/hardware/msm7k,refs/heads/master,MERGE_ALWAYS,Abandoned,15528.15,0,0,0,7,5/5/2012 0:27,7/29/2010 18:16,15486.1667,14,9,2,15,3,0
16076,1004232,7/28/2010 0:18,2,5/4/2012 1:15,platform/hardware/msm7k,refs/heads/master,MERGE_ALWAYS,Abandoned,15504.95,0,0,0,9,5/4/2012 1:15,7/28/2010 0:25,15504.8167,14,9,1,15,3,0
16079,1002621,7/28/2010 1:34,1,7/28/2010 18:26,platform/development,refs/heads/master,MERGE_ALWAYS,merged,16.8667,2,2,1,4,7/28/2010 18:26,7/28/2010 1:34,16.85,67,468,2,537,65,0.7865
16085,1001414,7/28/2010 18:08,1,7/28/2010 22:05,platform/build,refs/heads/master,MERGE_ALWAYS,merged,3.9333,5,4,0.8,5,7/28/2010 22:05,7/28/2010 18:29,3.5833,861,3165,2,5964,837,1.22
16087,1001414,7/28/2010 18:08,2,7/28/2010 22:04,platform/cts,refs/heads/master,MERGE_ALWAYS,merged,3.9333,3,2,1,9,7/28/2010 22:04,7/28/2010 18:29,3.5833,861,3165,5,5964,837,1.22
16089,1002621,7/28/2010 18:57,1,7/29/2010 0:00,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,5.0333,3,3,1,4,7/29/2010 0:00,7/28/2010 18:57,5.0333,67,468,1,537,65,0.7865
16092,1003092,7/28/2010 19:37,3,2/20/2012 16:26,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,13724.8,5,-2,-0.6667,19,2/20/2012 16:26,7/28/2010 19:51,13724.5833,6,4,5,15,2,0
16093,1003092,7/28/2010 19:37,1,2/20/2012 16:26,platform/packages/apps/Phone,refs/heads/master,MERGE_ALWAYS,Abandoned,13724.8,0,0,0,4,2/20/2012 16:26,7/28/2010 21:53,13722.5333,6,4,1,15,2,0
16102,1003973,7/28/2010 20:50,4,7/30/2010 22:56,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,50.0833,4,2,2,8,7/30/2010 22:56,7/28/2010 20:56,49.9833,9,13,1,38,1,0.1111
16125,1003977,7/29/2010 0:04,2,7/29/2010 0:11,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,0.1,3,2,2,6,7/29/2010 0:11,7/29/2010 0:07,0.05,116,154,4,415,105,1.3937
16126,1004232,7/29/2010 0:19,2,9/30/2010 0:06,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,1511.7833,5,0,0,8,9/30/2010 0:06,7/29/2010 1:01,1511.0833,14,9,2,15,3,0
16131,1004327,7/29/2010 14:32,1,11/2/2010 18:50,platform/external/ipsec-tools,refs/heads/froyo,MERGE_ALWAYS,Abandoned,2308.3,4,0,0,8,11/2/2010 18:50,7/29/2010 20:13,2302.6,2,1,3,4,1,0
16142,1004305,7/29/2010 21:02,12,10/25/2010 19:23,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,2110.3333,3,3,1.5,77,10/25/2010 19:23,8/12/2010 18:50,1776.55,4,21,33,89,3,0.5
16149,1000866,7/29/2010 21:44,6,7/30/2010 5:34,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,Abandoned,7.8167,4,0,0,35,7/30/2010 5:34,7/29/2010 22:33,7.0167,306,477,21,1198,233,1.1946
16152,1002621,7/29/2010 22:35,2,8/30/2010 16:10,platform/development,refs/heads/master,MERGE_ALWAYS,merged,761.5833,4,4,1,7,8/30/2010 16:10,7/29/2010 23:01,761.1333,67,468,2,537,65,0.7865
16154,1004121,7/30/2010 0:30,5,8/19/2010 22:04,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,501.55,5,3,1,31,8/19/2010 22:04,7/30/2010 0:34,501.4833,21,20,16,183,19,0.2222
16162,1001872,7/30/2010 3:49,9,5/5/2012 0:31,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,15476.6833,0,0,0,18,5/5/2012 0:31,10/11/2010 18:03,13710.45,76,47,8,80,25,0
16163,1001872,7/30/2010 7:52,2,5/5/2012 0:51,platform/system/bluetooth,refs/heads/master,MERGE_ALWAYS,Abandoned,15472.9667,5,1,0.5,23,5/5/2012 0:51,7/30/2010 7:56,15472.9167,76,47,1,80,25,0
16171,1003310,7/30/2010 19:10,1,5/4/2012 0:25,platform/packages/apps/Contacts,refs/heads/master,MERGE_ALWAYS,Abandoned,15437.25,0,0,0,43,5/4/2012 0:25,7/30/2010 19:27,15436.95,42,12,0,49,24,0
16172,1003413,7/30/2010 19:19,2,8/11/2010 16:51,platform/packages/apps/Phone,refs/heads/master,MERGE_ALWAYS,merged,285.5167,5,3,1,12,8/11/2010 16:51,7/30/2010 20:02,284.8,57,263,3,349,41,0.254
16175,1003566,7/30/2010 22:04,3,8/6/2010 22:40,platform/cts,refs/heads/froyo,MERGE_ALWAYS,merged,168.5833,7,2,2,14,8/6/2010 22:40,7/30/2010 22:42,167.95,371,653,8,1668,333,1.4248
16176,1003566,7/30/2010 22:28,1,8/2/2010 19:47,platform/cts,refs/heads/froyo,MERGE_ALWAYS,Abandoned,69.3,4,1,0.25,6,8/2/2010 19:47,7/30/2010 22:41,69.0833,371,653,1,1668,333,1.4248
16200,1002621,7/31/2010 1:19,4,8/21/2010 0:01,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,502.6833,3,2,1,24,8/21/2010 0:01,7/31/2010 1:20,502.6833,67,468,12,537,65,0.7865
16210,1004300,8/2/2010 7:35,3,8/21/2010 1:51,platform/packages/apps/Mms,refs/heads/master,MERGE_ALWAYS,merged,450.25,9,2,1,15,8/21/2010 1:51,8/4/2010 9:56,399.9,49,50,6,235,8,0.0556
16213,1003360,8/2/2010 17:34,6,1/7/2011 19:14,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,3793.6667,5,4,1.3333,20,1/7/2011 19:14,8/25/2010 14:10,3245.0667,316,1122,10,966,152,0.4189
16217,1000706,8/2/2010 18:31,2,8/23/2010 20:31,platform/dalvik,refs/heads/master,MERGE_ALWAYS,merged,505.9833,4,3,1,11,8/23/2010 20:31,8/2/2010 19:15,505.25,13,15,2,71,10,0.3
16218,1000706,8/2/2010 19:30,3,11/17/2010 23:15,platform/build,refs/heads/master,MERGE_ALWAYS,merged,2571.75,3,2,2,11,11/17/2010 23:15,10/11/2010 20:55,890.3333,13,15,2,71,10,0.3
16248,1003977,8/3/2010 3:29,2,8/3/2010 22:24,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,18.9167,4,2,2,7,8/3/2010 22:24,8/3/2010 21:47,0.6167,116,154,5,415,105,1.3937
16255,1003310,8/3/2010 16:49,5,10/11/2010 0:07,platform/packages/apps/Contacts,refs/heads/master,MERGE_ALWAYS,merged,1639.2833,6,2,0.6667,37,10/11/2010 0:07,8/4/2010 14:21,1617.7667,42,12,4,49,24,0
16260,1004254,8/3/2010 17:06,1,8/16/2010 16:19,platform/development,refs/heads/master,MERGE_ALWAYS,merged,311.2,5,5,1,7,8/16/2010 16:19,8/3/2010 17:12,311.1167,59,28,2,110,24,0.1053
16286,1004300,8/5/2010 7:08,9,10/22/2012 16:37,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Open,19425.4833,10,1,0.5,105,10/22/2012 16:37,8/17/2010 23:39,19120.9667,49,50,55,235,8,0.0556
16288,1004300,8/5/2010 9:51,1,8/23/2010 18:44,platform/packages/apps/Mms,refs/heads/master,MERGE_ALWAYS,merged,440.8833,8,2,0.25,11,8/23/2010 18:44,8/5/2010 10:04,440.6667,49,50,6,235,8,0.0556
16291,1003856,8/5/2010 18:38,3,2/12/2012 21:37,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,Abandoned,13346.9833,3,-1,-0.3333,9,2/12/2012 21:37,8/5/2010 18:43,13346.9,103,53,6,196,69,0.1364
16304,1004232,8/5/2010 23:32,2,8/11/2010 17:11,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,137.65,3,2,0.6667,6,8/11/2010 17:11,8/9/2010 21:12,43.9667,14,9,1,15,3,0
16307,1004232,8/5/2010 23:53,1,5/4/2012 0:18,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,15288.4167,0,0,0,5,5/4/2012 0:18,8/6/2010 0:19,15287.9667,14,9,1,15,3,0
16313,1004121,8/6/2010 1:00,5,8/19/2010 22:05,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,333.0667,5,3,1,18,8/19/2010 22:05,8/6/2010 1:07,332.9667,21,20,11,183,19,0.2222
16318,1001872,8/6/2010 9:22,2,5/4/2012 0:16,platform/system/vold,refs/heads/master,MERGE_ALWAYS,Abandoned,15278.9,0,0,0,5,5/4/2012 0:16,10/11/2010 22:06,13682.1667,76,47,1,80,25,0
16319,1004300,8/6/2010 9:28,2,8/24/2010 21:17,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,443.8,8,4,0.8,13,8/24/2010 21:17,8/23/2010 19:15,26.0333,49,50,5,235,8,0.0556
16320,1004300,8/6/2010 9:31,1,1/18/2012 11:19,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,12721.8,6,0,0,11,1/18/2012 11:19,8/6/2010 15:26,12715.8833,49,50,5,235,8,0.0556
16330,1004371,8/6/2010 19:12,1,3/25/2011 22:03,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,5546.8333,3,1,0.3333,7,3/25/2011 22:03,8/9/2010 15:23,5478.65,7,7,2,11,1,0.1667
16331,1004371,8/6/2010 19:15,1,3/25/2011 22:03,platform/build,refs/heads/master,MERGE_ALWAYS,Abandoned,5546.7833,4,1,0.25,5,3/25/2011 22:03,8/6/2010 19:17,5546.75,7,7,3,11,1,0.1667
16332,1004371,8/6/2010 19:19,2,11/2/2010 16:01,platform/build,refs/heads/master,MERGE_ALWAYS,merged,2108.6833,5,2,1,8,11/2/2010 16:01,8/9/2010 15:26,2040.5833,7,7,0,11,1,0.1667
16338,1002751,8/6/2010 22:19,2,8/6/2010 22:36,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,0.2833,4,2,2,6,8/6/2010 22:36,8/6/2010 22:19,0.2833,608,1237,4,3054,469,1.3694
16343,1002751,8/6/2010 22:19,2,8/6/2010 22:39,kernel/tegra,refs/heads/linux-tegra-2.6.35,FAST_FORWARD_ONLY,merged,0.3333,4,2,2,8,8/6/2010 22:39,8/6/2010 22:21,0.2833,608,1237,4,3054,469,1.3694
16358,1002471,8/8/2010 4:08,2,5/5/2012 0:18,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,15260.15,0,0,0,9,5/5/2012 0:18,8/9/2010 13:45,15226.5333,73,43,2,91,38,0.3226
16359,1002471,8/8/2010 5:14,1,5/4/2012 1:22,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,15236.1167,0,0,0,3,5/4/2012 1:22,8/18/2010 8:30,14992.85,73,43,0,91,38,0.3226
16361,1002471,8/8/2010 6:52,1,8/16/2010 16:42,platform/external/elfcopy,refs/heads/master,MERGE_ALWAYS,merged,201.8333,4,4,1,5,8/16/2010 16:42,8/9/2010 18:20,166.3667,73,43,0,91,38,0.3226
16364,1002471,8/8/2010 7:14,1,12/7/2010 14:28,platform/external/libpng,refs/heads/master,MERGE_ALWAYS,merged,2911.2333,3,2,0.6667,7,12/7/2010 14:28,11/1/2010 21:54,856.5667,73,43,0,91,38,0.3226
16367,1002471,8/8/2010 21:44,1,8/30/2010 20:29,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,526.75,3,3,1,5,8/30/2010 20:29,8/8/2010 21:51,526.6333,73,43,1,91,38,0.3226
16368,1004380,8/9/2010 16:32,2,8/25/2010 22:46,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,390.2333,3,3,1.5,11,8/25/2010 22:46,8/11/2010 6:22,352.3833,3,2,4,5,3,0
16401,1004121,8/10/2010 0:43,3,8/19/2010 22:06,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,237.3667,5,3,1,8,8/19/2010 22:06,8/10/2010 0:48,237.2833,21,20,4,183,19,0.2222
